time_us,throttle_a,throttle_b,duty_u,duty_v,duty_w,i_a,i_b,i_c,theta_e,omega_e
378386,0.7036857,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
378486,0.70389998,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
378586,0.70411426,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
378686,0.70432854,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
378786,0.70454276,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
378886,0.70475698,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
378986,0.70497125,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
379086,0.70518553,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
379186,0.70539975,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
379286,0.70561403,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
379386,0.70582831,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
379486,0.70604259,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
379586,0.70625681,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
379686,0.70647109,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
379786,0.7066853,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
379886,0.70689958,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
379986,0.70711386,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
380086,0.70732808,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
380186,0.70754236,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
380286,0.70775658,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
380386,0.70797086,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
380486,0.70818514,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
380586,0.70839942,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
380686,0.70861363,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
380786,0.70882791,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
380886,0.70904219,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
380986,0.70925641,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
381086,0.70947063,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
381186,0.70968491,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
381286,0.70989919,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
381386,0.71011347,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
381486,0.71032774,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
381586,0.71054196,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
381686,0.71075618,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
381786,0.71097046,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
381886,0.71118474,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
381986,0.71139896,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
382086,0.71161324,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
382186,0.71182752,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
382286,0.7120418,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
382386,0.71225601,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
382486,0.71247029,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
382586,0.71268451,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
382686,0.71289879,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
382786,0.71311307,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
382886,0.71332729,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
382986,0.71354157,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
383086,0.71375579,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
383186,0.71397007,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
383286,0.71418434,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
383386,0.71439862,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
383486,0.71461284,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
383585,0.71482712,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
383685,0.7150414,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
383785,0.71525562,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
383885,0.71546984,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
383985,0.71568412,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
384085,0.71589839,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
384185,0.71611267,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
384285,0.71632695,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
384385,0.71654117,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
384485,0.71675539,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
384585,0.71696967,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
384685,0.71718395,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
384785,0.71739817,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
384885,0.71761245,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
384985,0.71782672,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
385085,0.718041,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
385185,0.71825522,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
385285,0.7184695,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
385385,0.71868372,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
385485,0.718898,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
385585,0.71911228,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
385685,0.7193265,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
385785,0.71954077,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
385885,0.71975499,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
385985,0.71996927,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
386085,0.72018355,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
386185,0.72039783,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
386285,0.72061205,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
386385,0.72082633,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
386485,0.72104061,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
386585,0.72125483,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
386685,0.72146904,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
386785,0.72168332,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
386885,0.7218976,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
386985,0.72211188,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
387085,0.72232616,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
387185,0.72254038,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
387285,0.7227546,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
387385,0.72296888,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
387485,0.72318316,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
387585,0.72339737,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
387685,0.72361165,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
387785,0.72382593,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
387885,0.72404021,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
387985,0.72425443,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
388085,0.72446871,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
388185,0.72468293,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
388285,0.72489721,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
388385,0.72511148,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
388485,0.7253257,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
388585,0.72553998,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
388685,0.7257542,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
388785,0.72596848,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
388885,0.72618276,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
388985,0.72639704,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
389085,0.72661126,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
389185,0.72682554,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
389285,0.72703981,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
389385,0.72725403,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
389485,0.72746825,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
389585,0.72768253,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
389685,0.72789681,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
389785,0.72811109,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
389885,0.72832537,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
389985,0.72853959,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
390085,0.72875381,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
390185,0.72896808,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
390285,0.72918236,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
390385,0.72939658,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
390485,0.72961086,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
390585,0.72982514,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
390685,0.73003942,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
390785,0.73025364,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
390885,0.73046792,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
390985,0.73068213,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
391084,0.73089641,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
391184,0.73111069,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
391284,0.73132491,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
391384,0.73153919,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
391484,0.73175341,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
391584,0.73196769,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
391684,0.73218197,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
391784,0.73239625,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
391884,0.73261046,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
391984,0.73282474,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
392084,0.73303902,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
392184,0.73325324,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
392284,0.73346746,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
392384,0.73368174,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
392484,0.73389602,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
392584,0.7341103,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
392684,0.73432457,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
392784,0.73453879,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
392884,0.73475301,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
392984,0.73496729,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
393084,0.73518157,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
393184,0.73539579,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
393284,0.73561007,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
393384,0.73582435,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
393484,0.73603863,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
393584,0.73625284,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
393684,0.73646712,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
393784,0.73668134,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
393884,0.73689562,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
393984,0.7371099,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
394084,0.73732412,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
394184,0.7375384,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
394284,0.73775262,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
394384,0.7379669,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
394484,0.73818117,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
394584,0.73839545,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
394684,0.73860967,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
394784,0.73882395,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
394884,0.73903823,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
394984,0.73925245,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
395084,0.73946667,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
395184,0.73968095,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
395284,0.73989522,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
395384,0.7401095,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
395484,0.74032378,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
395584,0.740538,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
395684,0.74075222,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
395784,0.7409665,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
395884,0.74118078,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
395984,0.741395,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
396084,0.74160928,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
396184,0.74182355,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
396284,0.74203783,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
396384,0.74225205,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
396484,0.74246633,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
396584,0.74268055,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
396684,0.74289483,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
396784,0.74310911,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
396884,0.74332333,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
396984,0.7435376,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
397084,0.74375182,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
397184,0.7439661,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
397284,0.74418038,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
397384,0.74439466,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
397484,0.74460888,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
397584,0.74482316,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
397684,0.74503744,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
397784,0.74525166,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
397884,0.74546587,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
397984,0.74568015,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
398084,0.74589443,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
398184,0.74610871,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
398284,0.74632299,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
398384,0.74653721,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
398484,0.74675143,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
398584,0.74696571,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
398683,0.74717999,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
398783,0.7473942,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
398883,0.74760848,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
398983,0.74782276,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
399083,0.74803704,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
399183,0.74825126,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
399283,0.74846554,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
399383,0.74867976,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
399483,0.74889404,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
399583,0.74910831,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
399683,0.74932253,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
399783,0.74953681,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
399883,0.74975103,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
399983,0.74996531,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
400083,0.75,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
400183,0.75,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
400283,0.75,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
400383,0.75,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
400483,0.75,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
400583,0.75,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
400683,0.75,0,50,49.999973,50.000027,7.9472766e-06,-7.1011559e-06,-8.4612066e-07,360,-0.0016115664
400783,0.75,0,50,49.999973,50.000027,7.9472748e-06,-7.1011564e-06,-8.4611861e-07,0,-0.0016115664
